id,Mecaniques
209671,Finale Ending
209671,Push Your Luck
209671,Stat Check Resolution
209671,Variable Player Powers
344277,Action Retrieval
344277,Contracts
344277,Deck
344277,Bag
344277,and Pool Building
344277,Follow
344277,Hand Management
344277,Increase Value of Unchosen Resources
344277,Open Drafting
344277,Rondel
344277,Solo / Solitaire Game
31790,Campaign / Battle Card Driven
31790,Dice Rolling
31790,Hand Management
31790,Open Drafting
31790,Point to Point Movement
31790,Simulation
371688,Area Majority / Influence
371688,Hand Management
371688,Hexagon Grid
371688,Hidden Victory Points
371688,Highest-Lowest Scoring
371688,Set Collection
371688,Tile Placement
267979,Cooperative Game
267979,Deduction
267979,Grid Movement
267979,Modular Board
267979,Solo / Solitaire Game
389820,Critical Hits and Failures
389820,Deck
389820,Bag
389820,and Pool Building
389820,Dice Rolling
389820,Hexagon Grid
389820,Income
389820,Scenario / Mission / Campaign Game
389820,Team-Based Game
389820,Variable Player Powers
389820,Variable Set-up
389820,Worker Placement
389820,Different Worker Types
343362,Hand Management
343362,Open Drafting
343362,Set Collection
343362,Worker Placement
343362,Different Worker Types
443,Deduction
443,Paper-and-Pencil
257283,Action Queue
257283,Area Majority / Influence
257283,Grid Movement
257283,Modular Board
257283,Programmed Movement
257283,Rock-Paper-Scissors
257283,Solo / Solitaire Game
257283,Take That
257283,Variable Player Powers
257283,Worker Placement
31759,Dice Rolling
31759,Hexagon Grid
31759,Variable Player Powers
36946,Area Movement
36946,Cooperative Game
36946,Dice Rolling
36946,Hand Management
36946,Turn Order: Time Track
125,Auction / Bidding
125,Set Collection
125,Simultaneous Action Selection
228411,Area Majority / Influence
228411,Campaign / Battle Card Driven
228411,Hand Management
1270,Area Majority / Influence
1270,Hand Management
1270,Modular Board
1270,Multi-Use Cards
1270,Variable Player Powers
37371,Area Majority / Influence
37371,I Cut
37371,You Choose
37371,Set Collection
133632,Area Majority / Influence
133632,Deck
133632,Bag
133632,and Pool Building
133632,Hand Management
133632,Variable Set-up
117,Connections
117,Team-Based Game
117,Tile Placement
312786,Communication Limits
312786,Real-Time
312786,Team-Based Game
205494,Dice Rolling
205494,Open Drafting
205494,Random Production
371932,Action Drafting
371932,End Game Bonuses
371932,Income
371932,Set Collection
371932,Track Movement
371932,Worker Placement
371932,Different Worker Types
226519,Cooperative Game
4209,Dice Rolling
4209,Race
4209,Roll / Spin and Move
4209,Track Movement
360366,Area Movement
360366,Cooperative Game
360366,Deck Construction
360366,Dice Rolling
360366,Events
360366,Hand Management
360366,Modular Board
360366,Role Playing
360366,Scenario / Mission / Campaign Game
360366,Solo / Solitaire Game
360366,Storytelling
353152,Open Drafting
353152,Pattern Building
353152,Solo / Solitaire Game
353152,Tile Placement
218311,Cooperative Game
218311,Move Through Deck
218311,Real-Time
67888,Hand Management
118536,Cooperative Game
118536,Dice Rolling
118536,Hand Management
118536,Point to Point Movement
118536,Variable Player Powers
209324,Campaign / Battle Card Driven
209324,Dice Rolling
209324,Grid Movement
209324,Modular Board
209324,Team-Based Game
209324,Variable Phase Order
209324,Variable Player Powers
8481,Campaign / Battle Card Driven
8481,Dice Rolling
8481,Point to Point Movement
8481,Secret Unit Deployment
8481,Simulation
8481,Simultaneous Action Selection
322785,Cooperative Game
322785,Deduction
322785,Solo / Solitaire Game
322785,Storytelling
162823,Dice Rolling
162823,Set Collection
162823,Worker Placement
158339,Hand Management
158339,Memory
158339,Player Elimination
235817,Open Drafting
235817,Set Collection
151247,Closed Drafting
151247,End Game Bonuses
151247,Hand Management
151247,Simultaneous Action Selection
151247,Tags
151247,Take That
151247,Turn Order: Stat-Based
197572,Cooperative Game
197572,Dice Rolling
197572,Modular Board
197572,Role Playing
197572,Storytelling
197572,Variable Player Powers
25277,Area Movement
25277,Area-Impulse
25277,Campaign / Battle Card Driven
25277,Dice Rolling
25277,Hand Management
25277,Secret Unit Deployment
25277,Simultaneous Action Selection
132,Area Majority / Influence
132,Hand Management
132,Set Collection
105593,Hand Management
262540,Dice Rolling
262540,Open Drafting
262540,Push Your Luck
262540,Set Collection
280789,Contracts
280789,Cooperative Game
280789,Dice Rolling
280789,Re-rolling and Locking
280789,Real-Time
280789,Variable Player Powers
9364,Team-Based Game
9364,Trick-taking
364655,Area Movement
364655,Cooperative Game
364655,Deck Construction
364655,Hand Management
364655,Minimap Resolution
364655,Role Playing
364655,Scenario / Mission / Campaign Game
364655,Storytelling
364655,Turn Order: Random
364655,Variable Player Powers
307386,Cooperative Game
307386,Dice Rolling
307386,Pattern Recognition
307386,Role Playing
307386,Solo / Solitaire Game
307386,Variable Player Powers
274093,Action Queue
274093,Communication Limits
274093,Cooperative Game
274093,Programmed Movement
220588,Area Majority / Influence
220588,Area Movement
220588,Dice Rolling
220588,Solo / Solitaire Game
220588,Variable Phase Order
220588,Variable Player Powers
40769,Open Drafting
40769,Pick-up and Deliver
40769,Point to Point Movement
40769,Set Collection
15953,Action Queue
15953,Player Elimination
15953,Simulation
15953,Simultaneous Action Selection
15953,Solo / Solitaire Game
255507,Auction: Dutch
255507,End Game Bonuses
255507,Open Drafting
255507,Tile Placement
235922,Contracts
235922,Dice Rolling
235922,Push Your Luck
235922,Re-rolling and Locking
235922,Set Collection
123219,Action Retrieval
123219,Open Drafting
123219,Tile Placement
123219,Variable Player Powers
123219,Worker Placement
154509,Dice Rolling
154509,Worker Placement
154509,Worker Placement with Dice Workers
227758,Bingo
227758,Connections
227758,End Game Bonuses
227758,Line Drawing
227758,Network and Route Building
227758,Paper-and-Pencil
227758,Simultaneous Action Selection
17240,Dice Rolling
17240,Map Reduction
17240,Modular Board
17240,Roll / Spin and Move
131835,Hand Management
131835,Player Elimination
131835,Take That
131835,Variable Player Powers
148601,Action Points
148601,Dice Rolling
148601,Movement Points
148601,Network and Route Building
148601,Pick-up and Deliver
148601,Point to Point Movement
148601,Race
148601,Simulation
148601,Solo / Solitaire Game
195372,Simultaneous Action Selection
195372,Spelling
40398,Hand Management
40398,Set Collection
40398,Take That
422674,End Game Bonuses
422674,Income
422674,Open Drafting
422674,Set Collection
422674,Tile Placement
422674,Variable Player Powers
422674,Variable Set-up
422674,Worker Placement
73316,Contracts
73316,Modular Board
73316,Pick-up and Deliver
73316,Victory Points as a Resource
73316,Worker Placement
770,Card Play Conflict Resolution
770,Hand Management
770,Team-Based Game
58110,Auction / Bidding
58110,Betting and Bluffing
58110,Variable Player Powers
152765,Deck
152765,Bag
152765,and Pool Building
152765,Hand Management
152765,Open Drafting
358386,Closed Drafting
358386,End Game Bonuses
358386,Hand Management
358386,Worker Placement
119637,Connections
119637,Hand Management
119637,Network and Route Building
119637,Set Collection
189052,Hidden Victory Points
189052,Increase Value of Unchosen Resources
189052,Open Drafting
189052,Push Your Luck
189052,Set Collection
126996,Deck
126996,Bag
126996,and Pool Building
126996,Dice Rolling
126996,Pattern Building
281075,Bingo
281075,Contracts
281075,Paper-and-Pencil
281075,Pattern Building
281075,Simultaneous Action Selection
281075,Solo / Solitaire Game
236461,Hand Management
407343,Area Movement
407343,Card Play Conflict Resolution
407343,Command Cards
407343,Hand Management
407343,Multi-Use Cards
407343,Pick-up and Deliver
407343,Solo / Solitaire Game
361958,Hand Management
361958,Set Collection
361958,Variable Set-up
281619,Predictive Bid
281619,Trick-taking
19764,Grid Movement
19764,Network and Route Building
159692,Chit-Pull System
159692,Dice Rolling
159692,Open Drafting
159692,Point to Point Movement
159692,Simulation
159692,Solo / Solitaire Game
62871,Dice Rolling
62871,Die Icon Resolution
62871,Push Your Luck
62871,Re-rolling and Locking
71882,Action Points
71882,Area Majority / Influence
71882,Area Movement
71882,Cooperative Game
71882,Dice Rolling
71882,Modular Board
71882,Variable Player Powers
638,Action Points
638,Hand Management
638,Secret Unit Deployment
27848,Area Movement
27848,Auction / Bidding
27848,Dice Rolling
27848,Multi-Use Cards
27848,Variable Phase Order
27848,Variable Player Powers
12166,Auction / Bidding
12166,Network and Route Building
311322,Hot Potato
311322,Voting
295192,Player Elimination
295192,Stacking and Balancing
239840,Open Drafting
239840,Set Collection
239840,Tile Placement
245352,Cooperative Game
245352,Storytelling
354886,Catch the Leader
354886,Deck
354886,Bag
354886,and Pool Building
354886,Dice Rolling
354886,Race
354886,Track Movement
354886,Variable Set-up
420077,Cooperative Game
420077,Hand Management
420077,Hidden Roles
420077,Multiple Maps
420077,Scenario / Mission / Campaign Game
420077,Traitor Game
420077,Variable Set-up
35488,Hand Management
35488,Secret Unit Deployment
215463,Network and Route Building
215463,Stacking and Balancing
128898,Area Majority / Influence
128898,Auction / Bidding
128898,Auction: Once Around
128898,Set Collection
128898,Turn Order: Auction
309113,Hand Management
309113,Network and Route Building
309113,Open Drafting
309113,Set Collection
403116,Bingo
403116,Connections
403116,Line Drawing
403116,Network and Route Building
403116,Paper-and-Pencil
2603,Hand Management
8730,Dice Rolling
8730,Grid Movement
8730,Hexagon Grid
8730,Line of Sight
8730,Movement Points
8730,Simulation
8107,Area Majority / Influence
8107,Area Movement
8107,Campaign / Battle Card Driven
8107,Dice Rolling
8107,Team-Based Game
248900,Area Majority / Influence
248900,Contracts
248900,Grid Movement
248900,Set Collection
248900,Variable Phase Order
172503,Dice Rolling
172503,Variable Player Powers
144864,Deck
144864,Bag
144864,and Pool Building
144864,Hand Management
144864,Open Drafting
43152,Hand Management
43152,Hexagon Grid
43152,Open Drafting
43152,Worker Placement
299452,Deck
299452,Bag
299452,and Pool Building
299452,Dice Rolling
299452,Hand Management
299452,Open Drafting
299452,Set Collection
299452,Take That
299452,Team-Based Game
189453,Contracts
189453,Sudden Death Ending
189453,Variable Player Powers
189453,Worker Placement
189453,Different Worker Types
40381,Commodity Speculation
40381,Hand Management
256874,Cooperative Game
256874,Deck
256874,Bag
256874,and Pool Building
256874,Open Drafting
256874,Solo / Solitaire Game
397393,Card Play Conflict Resolution
397393,Deck Construction
422732,Hand Management
422732,I Cut
422732,You Choose
422732,Race
422732,Relative Movement
422732,Set Collection
422732,Track Movement
66849,Auction: Dexterity
66849,Set Collection
15290,Hand Management
15290,Open Drafting
298635,Grid Coverage
298635,I Cut
298635,You Choose
298635,Open Drafting
298635,Tile Placement
383469,Action Points
383469,Campaign / Battle Card Driven
383469,Card Play Conflict Resolution
383469,Hand Management
383469,Line of Sight
383469,Point to Point Movement
383469,Variable Player Powers
5781,Set Collection
5781,Simultaneous Action Selection
136056,Action Points
136056,Hand Management
136056,Set Collection
154182,Action Points
154182,Tile Placement
154182,Variable Phase Order
143157,Cooperative Game
143157,Solo / Solitaire Game
143157,Variable Player Powers
36399,Campaign / Battle Card Driven
36399,Dice Rolling
36399,Events
36399,Point to Point Movement
36399,Simulation
296043,Action Points
296043,Contracts
296043,Hand Management
296043,Set Collection
230200,Open Drafting
230200,Pattern Building
230200,Pattern Recognition
230200,Simulation
326937,Action Points
326937,Card Play Conflict Resolution
326937,Hand Management
326937,Line of Sight
326937,Point to Point Movement
326937,Take That
326937,Team-Based Game
326937,Variable Player Powers
198138,Open Drafting
198138,Set Collection
2381,Dice Rolling
2381,Paper-and-Pencil
250442,Auction / Bidding
250442,Dice Rolling
250442,Set Collection
250442,Solo / Solitaire Game
250442,Worker Placement with Dice Workers
214293,Communication Limits
214293,Cooperative Game
214293,Dice Rolling
214293,Grid Movement
214293,Hand Management
214293,Role Playing
390173,Hand Management
