id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5575,9288,11280,7690,2958,7787,15506,7668,4441,4756,2686,11011,6040,569,422,6572
93879,7370,12506,14379,11983,13273,14688,12177,6303,5237,7724,13705,9220,11243,9284,14605
22477,14305,9907,15589,13148,11212,10016,9315,15765,15156,14983,13801,14955,10169,15018,14539
138484,14119,13948,2269,9107,13205,12745,11290,14727,12524,10720,5914,5985,10528,12602,13325
208663,4681,12125,8840,5572,5341,5594,15936,4344,13628,7170,14819,11244,5883,12417,8240
313802,8648,6290,8493,12604,2142,10186,6145,7811,9142,13298,13838,2764,5201,14900,13002
144,15110,10453,1744,6346,14130,10135,8819,4875,4883,658,13257,14240,7916,11757,15437
195476,10184,1227,11321,11131,13141,12633,12602,13590,15469,10937,10360,6105,10371,9648,8145
252712,9242,12469,13468,12468,3198,5818,14660,6779,5425,10903,12970,14129,8532,15047,13621
287189,12019,4169,8976,9697,13703,11129,12682,3406,10747,15537,12297,13352,5724,13506,12766
21798,6074,12047,4986,8972,14748,11785,13631,15157,8666,14433,3883,4665,6255,3611,13643
194301,13556,11984,11129,3406,13153,7703,12517,5990,13789,6068,11935,2847,9697,6174,9205
130725,13770,8497,14191,7576,4116,12488,12874,13451,6821,15333,11923,6006,9419,8316,13459
82976,13608,14048,13688,6026,10879,14379,12506,10537,12177,13475,3275,3645,5576,11572,13078
260322,6835,10200,9974,4896,7557,6618,15519,12978,10558,9691,12923,14876,3583,9532,15094
206802,10217,11660,9290,5086,13090,11847,10939,4728,12806,8451,6838,5716,15025,3042,2723
157406,2262,15991,1045,4560,10145,3443,13094,9814,6468,12247,8236,6391,1170,13617,10009
7184,7799,3759,13255,14681,10220,9866,12237,13459,10806,13929,7029,14640,15689,12187,15486
338067,816,7014,673,1611,2674,949,326,12073,9893,4375,1446,1730,7749,9760,4976
88147,10805,9687,11220,8633,10471,513,5946,4250,5505,12011,6609,8403,11464,6947,6657
25569,13459,10806,15556,15588,11314,15471,13255,14681,8081,12274,14802,13045,6076,14640,15689
4413,7055,6370,6597,10493,7181,6045,1412,8990,6144,3844,8293,4652,9600,4535,8442
398044,15790,7651,12555,7310,9302,6395,16050,33,7416,6896,7605,3426,8745,3864,2077
34943,15588,12478,14270,13969,13882,7966,11505,9081,14104,14232,13195,14995,8724,7604,6709
192203,5384,8437,12335,8570,2876,6693,7244,2380,9097,12234,8360,13751,10187,9240,6987
250463,10748,12032,6616,9799,6087,3140,11603,8500,5238,9710,10033,2641,12897,4941,12699
7967,15271,8624,11225,14022,4178,11007,12380,7363,3591,13659,14084,4704,13008,5576,4139
803,5049,11810,9611,8352,7969,14279,13720,13111,11670,11751,13023,12634,10304,15241,8825
612,5141,8518,15394,13034,12708,12301,13300,15221,8905,11430,12208,14917,12055,10461,12603
23908,5260,11308,7214,10686,15228,8432,7619,15389,9246,9224,7665,8909,6360,5922,4614
1252,12639,3556,9720,5897,10791,5807,12710,11204,10047,2421,10145,5255,14519,12301,13113
184664,11310,11634,12621,12662,6154,12855,15469,10753,9398,12327,11916,11001,8349,15426,5594
23654,13244,12932,10227,9937,12091,12962,12998,14294,13448,14804,9670,6746,14587,13805,11947
315624,5014,7033,8313,5742,5093,8680,5920,998,5203,1512,6166,13166,14776,7739,14409
20053,9098,11217,3725,14768,10458,1762,8510,6316,10304,6037,7802,8142,8560,8531,8758
7943,5733,12747,2535,10885,12235,9619,9082,7692,10440,7883,6584,2956,10388,14596,13937
30879,7111,6134,8383,1626,13124,7666,14579,6551,7586,12231,11933,3365,2248,395,694
212883,11984,10638,13330,13556,3406,12180,11508,16021,14575,11449,12521,13773,11129,11756,13352
2483,10376,13453,13740,8071,10159,13268,8664,9427,10216,8685,13280,10383,9941,4523,4146
99308,12414,9925,5228,2896,5838,7408,8179,5769,8037,14431,14661,11449,13300,16021,14677
9794,14800,3310,9585,13686,8794,13398,10441,15659,11267,15323,9845,8998,15038,14150,10146
10267,7437,5302,10458,11364,11157,5449,10449,5773,1605,8758,4320,12341,8018,8904,9098
224060,5981,15740,487,15911,12888,5027,9438,2399,466,2465,10875,10711,8722,4079,9069
4967,13938,10058,9741,4324,3527,10012,8918,4523,11078,11546,9435,4077,10376,5812,11552
130004,11382,13049,9043,11779,10939,12349,13093,5361,12033,11958,11956,14004,7882,14671,7017
125605,9724,13365,1751,4970,11306,12247,12882,8424,13009,3648,9645,14292,14474,5258,5687
182487,13536,15318,11648,8364,10217,9392,11454,5207,7860,14752,9330,7983,5012,11828,8974
27830,11866,15450,13449,15509,15267,7015,13795,8048,14523,9520,14298,14169,15315,13374,15116
28843,2340,6228,3527,12142,15614,4078,9914,5435,1980,4805,9435,6728,3655,10764,10615
140857,12297,4449,16021,11508,9240,12180,14575,10187,11449,12521,13773,13791,11442,3401,8994
130723,13770,12353,12649,12488,4116,12874,13451,14743,12895,8316,13459,6324,10806,2887,3936
312726,11660,12770,11847,10217,10692,12100,9378,9290,10850,11012,9826,6160,13802,12598,5086
95449,15607,13043,10483,13945,12120,13510,8221,14077,11253,11585,13225,13221,13060,14878,6056
142691,6324,14304,13770,12556,8335,4116,13255,12488,14705,12874,13451,11844,7132,6006,9419
1390,8112,9983,10534,8807,11341,14594,9922,13868,6345,12741,13987,14158,10845,10345,12399
166931,13599,6359,13928,12333,10527,11595,13752,13503,12902,13562,13349,11705,11331,12949,9613
39798,14066,6113,14490,11148,7463,13052,14388,1741,1103,4517,5230,12289,13719,14666,12966
18835,14457,7084,3724,10166,15273,10556,15257,11762,9602,5456,6787,9480,9605,999,5023
249039,10818,14254,7682,8752,4472,3233,6918,8515,7191,8318,1861,13919,13880,3505,8392
68083,15013,11977,7904,13187,2775,4885,13436,13533,14552,13984,14435,9597,12291,7720,12173
8329,10640,3222,4533,12131,5933,5142,6495,1750,6045,5106,5070,2580,3416,5801,5885
232800,14700,15165,10339,10459,14848,7520,11347,2571,2511,12124,6651,5848,15568,8527,12176
209383,11467,12317,14148,6666,5503,9827,9758,9318,8154,1334,6614,8529,15541,8457,3968
1916,12645,13240,12368,11419,12783,12961,7904,5647,10131,6094,13278,6334,11541,9751,7593
172837,10220,13667,8873,12499,10937,4707,13770,10572,7225,13215,12856,5518,6984,8335,9648
175224,11885,13300,12708,13034,13515,13192,14292,9281,6423,8812,734,13059,14234,6932,11935
323367,14890,15260,13896,14703,15449,14883,13266,14600,14071,14764,14662,13792,14469,14497,9583
2296,13638,14251,12284,15360,13317,15237,10721,14147,12692,14163,12135,9983,14910,13267,14558
367601,14900,7443,12214,12197,10360,15480,5444,4277,14808,9518,15060,289,13457,14087,15901
39080,3936,13917,13770,14755,11495,3064,15052,10021,9702,12964,10630,4116,14350,12488,12874
251538,15231,13933,10236,13844,14487,12743,14452,6871,9777,2366,15255,10840,14985,1299,8351
82572,8316,13779,13770,12642,12084,863,4116,12488,12874,13451,16052,7638,15333,13667,14372
254399,6730,13474,14680,11310,14398,13540,12019,9398,13262,12786,14968,12327,14461,2708,11492
34185,9176,4619,11309,1460,13934,13617,14240,14519,12935,11804,13113,3964,2936,6984,12387
251405,14576,10149,7069,12762,12310,10745,3435,9864,11006,14866,6625,1227,13557,14225,12633
251854,10014,11917,13419,9562,9556,9691,14876,6032,9240,15250,6604,14363,14324,13662,10187
19591,4213,14776,7739,14409,11461,11750,9193,10695,2758,5952,13769,2444,13033,9146,13048
15712,15633,8545,6755,4659,15343,5716,12098,6117,7427,2028,11890,14378,9845,15323,8998
18265,4945,6502,7971,9995,6267,3576,13112,12399,14013,8697,11691,14963,15389,14336,10666
145381,9178,9264,14448,4908,7370,8064,1236,11376,9922,3220,3590,14573,5966,4866,12636
660,9240,10187,4848,12096,10014,13468,12297,6929,10747,8569,9765,7916,13774,14856,14212
183402,12577,12313,13868,9797,11963,12988,12264,11202,11340,10174,9485,15365,15522,12390,13387
21293,1591,5043,11082,4745,2511,9773,15094,10558,14015,12618,12305,15519,9448,11330,8971
4962,7106,4523,7283,6124,15710,7867,8483,7746,7800,8441,8775,13268,8922,5773,10730
2061,6706,15575,5395,9111,8416,9354,8467,7635,14795,14725,10561,1815,6149,4721,11256
89478,14709,6385,3173,15039,14879,15346,14485,3251,13586,14723,9137,14896,15099,13805,15391
204461,10246,13300,13034,10167,12708,14844,13937,10194,1183,8812,14944,14872,10697,9541,10268
199530,9242,12469,6779,9638,8752,12970,12763,14129,7821,15047,13621,5496,7095,9325,14219
209850,15170,15423,12946,14548,13429,9520,14298,14169,12224,15544,13868,15002,14478,9525,15284
269440,12185,13948,14013,4951,10720,15861,8004,4892,3482,5155,11455,8752,9808,7821,3006
21506,13658,13655,14655,12965,13172,14276,15059,13206,14374,14439,10924,6423,15032,15412,5772
117549,2703,4944,15855,3862,8839,4000,10742,1376,4115,665,16041,14356,13974,12305,15637
2781,4645,13039,11362,14776,12182,12609,12460,12462,15096,14250,11578,11913,9731,14693,14154
382016,13971,7029,6339,12692,10533,11866,6921,11742,13158,10220,4936,1369,14478,11891,5075
300090,10661,8527,11461,2913,8077,8364,4929,7789,9285,11806,13302,4658,9948,11691,2086
329710,15221,14271,2935,15400,13576,13821,12783,15340,9464,8659,10719,8161,10481,6632,7493
253862,11129,4409,11022,6154,8023,15124,6713,4076,13252,7586,14044,13900,12766,5990,12786
8101,8536,11364,13306,12933,14596,13841,10470,6009,6310,11170,14217,11765,7600,15466,7024
288583,14305,9701,15362,12019,14398,14680,13262,15156,11646,14955,13180,11492,14606,6820,15560
1402,13816,7118,15328,10555,6056,13208,9240,10187,15011,13680,13639,14737,2581,8469,8161
31971,12786,12247,11634,9645,14226,7581,6154,13338,11939,12621,6276,9044,11310,9388,7631
230316,9648,9864,11422,4978,10220,7799,7029,11292,14866,13667,14672,12216,10948,11499,5148
80934,5593,1099,12508,11334,3006,2035,4762,6546,11716,391,9568,13214,13123,4467,8749
257411,8129,4696,6242,13080,3309,14324,13423,4112,1849,12242,13590,10450,10606,9630,13812
282216,2345,218,14320,8093,5870,10351,3366,4722,5892,12082,9483,6932,2664,11581,8470
197865,6305,8068,10138,4601,15970,13483,5503,6670,5373,13169,9371,8563,8829,5145,11085
350759,8490,5359,8690,11174,8567,13293,9016,10627,11676,10899,4113,7002,8081,5718,15336
1628,4146,7760,7323,3929,12634,15754,13211,9643,1971,5070,14010,5049,5405,10469,7200
165090,12255,12279,7308,12993,14424,6373,6926,13484,12515,15126,13866,14171,12200,14649,3423
108155,13503,11968,12735,13902,2491,9662,14889,8216,7723,8320,4990,12333,7558,14096,13493
122399,15824,5944,15765,13073,15537,12218,4720,12644,11839,13253,6204,10688,15481,1094,1683
956,5541,9210,5152,11165,13061,2505,8749,3055,11572,13874,3137,10715,3743,8753,9220
351855,12251,684,10331,8167,1709,2184,246,3289,15908,6824,6515,10129,1373,2020,12516
26211,13751,8541,14230,10014,14425,8944,1063,5198,12627,7367,6032,13419,2647,8424,9556
3485,11986,9328,7057,13922,13875,11699,12955,8219,9218,15010,7251,14086,10723,14599,14256
40602,13712,13493,14436,6990,15458,13236,13238,12388,11299,14459,13428,8301,14167,14546,13479
261355,8326,10925,12143,9142,5343,6549,7636,13642,12158,13721,15011,13680,13639,7371,5055
14010,13784,14896,11998,14486,7676,12514,15611,15482,11186,14213,7573,13017,11618,5221,14566
132452,10241,10432,11512,11227,2287,7982,5519,10359,8520,11477,15280,14941,3557,5496,12783
130223,13770,4116,12488,13451,14866,14307,11923,6006,8316,13459,6324,9419,10806,2887,3936
90004,4116,13255,14681,13459,10806,14640,15689,10660,12499,15304,15263,15367,12556,3811,15588
3182,15185,15422,11805,2489,13589,12697,6586,11237,15403,15659,14800,15673,14167,11299,14826
191135,1643,7359,8655,8287,537,13283,6875,10477,3906,1697,9179,2157,8068,9388,3996
27884,8458,12743,5544,13541,13242,7964,6513,3148,8768,10423,13731,11912,10931,13029,5947
156023,14429,13294,13049,14770,13633,3611,12288,8504,13065,15376,5361,12033,13093,11406,15399
129971,12870,8230,6253,8382,12309,11862,6963,6804,7772,8107,2505,5622,6431,14158,8807
20966,1346,12163,15561,7286,7864,4294,14585,12049,15001,10702,3638,13197,13249,14956,14180
186947,13009,10628,12602,9724,5645,12327,11916,13939,10311,11306,8424,12618,11633,12287,8867
146188,12721,13972,12477,715,10463,10078,9907,7617,12178,8385,9868,7279,11547,11685,8476
304679,4182,10697,5026,5615,6533,11231,11560,14916,4230,601,8090,8194,11272,9637,8643
343898,1807,4512,1075,15335,13802,13207,5676,10842,5960,7325,12159,10314,14222,4567,13120
270237,6147,13331,14135,5403,13797,3248,4129,4038,15132,9638,11716,12410,12813,1648,7567
2436,15593,12993,13206,9577,13484,12255,12515,14706,12074,12279,7308,12651,13704,15126,3423
292013,12443,3988,10220,8529,11292,5027,9128,13667,14377,6599,10472,11824,12595,9134,12667
218459,10898,14937,13807,13858,13598,13741,14962,14814,10908,15376,5361,12033,13093,11958,15514
25937,7726,5003,5050,15964,14055,1390,2493,6895,4796,13529,4454,15512,5400,1716,4316
4352,13785,3557,10895,5174,9866,11920,15172,6694,12766,14428,11221,14009,12637,5868,7690
178051,8830,12584,13027,13159,11181,10080,10150,7250,5389,11449,12180,14575,16021,11508,15011
6187,13300,12708,13034,6775,15565,9281,7520,11448,2454,4130,1629,7434,11035,10200,6471
260335,3879,1618,2279,4609,8574,11199,8390,3428,15973,615,7610,10705,14514,14998,1548
18880,11882,8853,14281,13770,15284,5799,12353,12554,12805,12874,12649,12964,9702,15499,7488
141829,6431,2934,3998,3942,11282,5782,14849,1297,6010,3989,4737,676,6846,2475,8230
300400,9799,10939,13425,5074,11918,8500,4768,13563,9256,14654,12054,14500,4107,14250,14937
133713,13226,12910,14474,14680,12166,12327,13006,12357,11216,5043,10753,12069,12370,12999,10892
172597,13069,14522,12392,10593,7514,8745,8858,6670,13145,5373,10945,11085,6418,6199,10771
40238,14329,13743,13493,13811,11591,13904,14448,15537,12401,12128,10494,13914,15481,10977,15474
4172,12461,7437,8804,4240,7190,7533,10709,12283,15058,14841,11791,11157,10458,7746,12948
28565,9613,14318,12333,12810,7438,4790,6589,9807,2489,12009,13599,5012,8679,14826,14713
359895,9276,12349,14861,11243,8546,11586,13642,8221,8815,15339,11382,12047,11112,13251,12276
88931,7898,14125,11885,12575,4604,8476,14083,6650,3271,13732,14292,14436,12953,9378,11935
4815,7681,7195,7136,6157,5902,8876,5302,8415,2201,5442,4266,9953,8685,8890,13856
148424,13290,7094,11960,14379,12177,12506,11338,14571,13022,13078,9483,6790,8121,11586,8546
314413,9317,10297,11806,7329,10244,11593,8344,8095,7510,12910,3054,13263,5810,6318,11878
251198,7929,7289,2687,9709,4130,1860,14512,4759,8133,7962,4187,9017,1826,765,7527
7838,12317,6327,7674,9683,11709,9293,3459,1028,12682,9281,7188,1082,14540,1782,8002
8804,10297,9317,11806,7329,12907,11593,10244,8344,8095,7510,3054,13263,4062,5810,6318
154890,3880,10187,9240,13751,15221,8569,12297,9765,10747,7945,8541,4848,14230,12835,12096
304490,3683,6699,10574,15166,11006,10158,7150,14921,12382,6534,10367,13958,12602,12922,11917
8326,5855,7353,11078,4652,9741,10375,9944,7181,8293,3416,5933,5801,7055,15575,10058
1082,10177,9140,11472,9973,13393,14651,4172,4835,7354,9548,5988,13663,11383,2905,3110
123162,7726,8785,4911,8669,10819,10340,455,13559,14152,13613,9657,9413,7327,3884,10448
130912,15871,5229,2899,4500,4977,7889,7098,15532,5815,14984,4466,2173,3864,13400,15490
169743,8437,13138,8487,11803,7898,14125,3723,3276,8364,12654,5014,11593,13732,5027,14650
90142,12506,11837,15288,8948,2431,8826,14731,9546,11510,7730,5581,11936,12177,6326,8806
271447,13893,13869,5010,14077,15651,8221,8815,13225,7152,5150,1188,13586,11427,4981,7580
140468,14639,7664,11936,6326,8211,8826,8948,2431,9546,11510,5581,11837,10291,15288,8806
7708,12355,8752,14963,9242,8597,3352,11046,11652,2327,9188,14264,13539,12271,6958,13396
6250,8881,9798,10685,12382,12602,14050,12882,10233,12618,7119,8364,13009,5973,14168,14699
64955,9532,14339,6261,6976,8899,12360,8527,14506,10174,12941,9683,14151,15365,15522,6456
179386,3946,5318,8116,5335,8455,2662,4614,3645,5673,4810,7212,13365,3949,3743,14061
264843,11896,10975,10148,14748,1886,14940,14932,5074,12349,15599,6497,10366,15471,1061,12664
4196,9974,9544,13153,14329,9379,11529,1822,5419,10066,13993,9532,15094,9658,6502,15553
341009,11027,15263,12353,14207,15057,9720,12805,15284,5799,15588,6339,9081,14104,14232,13195
7641,9165,7094,10582,14320,8484,9346,12965,10172,8553,6958,10860,12271,9880,8121,10849
99777,9334,14579,14352,5268,7111,2812,3365,11376,9310,11933,4184,6135,10010,5854,5643
3560,14583,3593,12015,11722,10027,13280,15792,14992,7426,3929,3252,6495,8617,10159,14514
2310,15250,6604,13662,14363,11555,5703,13385,14776,11696,11714,10014,14506,12370,12715,11890
6583,10227,9937,13244,12787,12091,10169,13448,13695,15231,6467,3689,9651,15213,13805,15541
7650,9272,14010,920,10230,12449,7600,10469,5763,4252,3599,10189,5660,7947,9643,11904
187515,9830,8364,3968,14296,2406,11113,15427,10841,13662,9488,14126,15250,10661,12452,12061
172312,9090,14667,14688,13198,14956,11804,12008,13340,13130,13146,13905,4345,5562,5043,5896
261370,6115,10847,12190,13536,11218,3494,13447,13454,11028,3788,9632,11998,6521,14786,6510
1627,14200,8427,6212,14591,11330,6684,15433,14285,13881,10040,13517,9119,10143,2134,13354
63829,2035,11716,5593,7944,9033,11685,11489,9820,8476,7627,7398,3625,4191,10332,2775
165041,8209,11308,2888,6426,13861,9535,12784,5260,4090,6785,13187,10881,11151,1327,15079
22061,13127,15010,9641,6186,5512,8651,14599,12955,4068,7276,15055,13152,3586,9218,14003
206938,12923,5728,7208,14151,13130,14946,12727,12048,13220,13340,11879,7301,11595,14339,13743
35122,11242,11399,7996,3346,5631,10521,13023,8330,4506,7448,10030,4617,2025,13455,10200
285529,14810,3083,9658,14580,9418,7491,5287,14963,12988,12345,5222,11069,15612,9974,12946
233994,12130,5847,10017,14077,11112,8815,13430,13208,6056,7094,13680,13639,15011,7118,10555
569,6604,14363,15250,13662,14816,12387,11340,14861,7205,11243,5703,13385,10014,14506,12370
24658,14548,12591,13860,12843,14169,12224,9128,4901,14478,6173,15284,15527,5799,12988,13674
4107,15155,3701,15672,15368,11328,9382,15005,15342,13710,15003,11549,11369,15209,13172,14739
10634,9931,6569,7437,9231,11402,12323,11372,10717,7190,9621,13083,11145,9098,13467,12789
5590,12547,13503,12735,12810,11595,8216,8320,4990,12333,14096,13493,6092,9289,9425,2489
46369,4742,7742,15075,7094,7253,1875,10451,13979,14162,8553,7171,10849,9880,8121,12965
6837,15034,15517,15412,14989,11551,13124,13172,12446,13658,11797,14587,13222,14289,6423,14655
256640,13619,14678,15374,15312,12510,8600,12072,11787,13431,15272,10645,14875,13219,15473,10935
173666,8457,5914,9724,12595,2511,9838,11306,7898,14125,8424,12882,11746,10799,2778,8400
1832,14115,12276,15250,15698,15699,14363,6604,13662,14402,14752,14825,11500,15554,13656,14489
67022,9641,15055,14086,13127,6186,8651,10723,14599,15010,9328,5512,12869,12940,9218,14003
256792,10686,12784,5260,13187,15079,3435,5808,1000,13665,12186,11308,10775,13685,2314,11716
184917,9736,12488,8386,12830,10187,14324,11284,13488,9240,9419,13981,8316,2887,3936,13779
142638,7514,8745,10771,12555,9506,14522,8732,6418,10803,3206,11626,7929,10290,3864,2300
56022,11569,15052,10627,10274,13195,6774,15566,12581,2922,4456,8662,15171,15842,12104,3523
341401,10425,7201,9870,2555,7894,7460,9221,8055,6250,3076,7030,4214,4818,2484,10515
533,12368,12645,11541,15405,8591,10890,13258,10796,12605,12818,14259,15738,9242,8757,12472
180943,15597,5064,14735,9670,6746,13229,14523,13429,14471,14336,10437,5415,9433,8751,12557
1875,7354,11419,7953,9920,12212,6283,10777,12021,7366,11774,12301,1824,11945,7086,9639
224011,10021,9702,3936,13494,3568,6161,13770,8793,7662,12557,3064,11495,14124,2821,12084
66507,7094,13655,12697,13568,11299,8553,10849,8121,14167,6470,5121,13349,11718,14925,13846
217012,9042,1783,10004,8373,5634,4290,7749,2560,3115,10797,4457,6113,9063,7206,10348
39084,8523,6181,12666,9542,14442,6605,13214,11596,5192,14877,2542,10973,2566,6178,14088
160762,7855,4804,14900,14292,13798,6914,9831,14999,5986,12493,13900,6417,11659,12108,15023
25749,14401,4135,9527,14036,7401,5951,11951,8989,10782,10504,1152,5640,7511,5856,12116
2096,8629,9242,12469,6779,6558,12453,11730,12763,13393,14129,15047,13621,1021,5496,12842
1028,13396,3482,8653,9320,4892,7417,16029,11255,3119,14877,3508,3391,13783,7221,2087
66695,6808,15218,12478,15132,6521,12349,9632,10228,15073,8815,15339,8902,9407,8221,13225
172465,8649,6681,9321,6335,12219,989,14819,6721,4381,9498,5112,4184,3197,15220,1049
5733,11014,14271,6375,15440,10719,6632,7493,717,5058,14487,1816,1166,4876,2654,4058
39219,14425,14230,10014,7066,13419,9556,8424,12830,11104,12945,7367,6032,12868,5115,8364
6529,10374,10989,10514,8264,6525,9665,10846,7642,3725,8306,9263,10611,9098,12789,6566
10065,8729,15424,14914,14915,14710,15131,15347,4584,15398,9532,9658,12923,13977,14985,13041
246685,11997,11302,1500,11006,10659,13261,14122,11852,6911,7372,6835,11638,9257,6534,9107
22733,13721,14182,14554,7194,9217,11507,8106,12182,15726,11974,10196,12460,8326,13747,2260
1304,10815,6783,1329,4127,12232,13754,2501,2983,1080,5541,15452,13905,9934,2198,5436
35376,13180,14849,14856,14212,13774,15282,15393,15983,13964,13330,7113,14272,10302,9310,14765
10946,2025,1884,10071,10027,15707,4830,4797,5262,13739,7905,13455,15706,11987,13280,14951
40819,4235,4604,7289,11268,8331,12904,11885,8725,12575,5863,6600,684,8099,14292,10974
28102,11867,2562,1435,2033,12710,6237,11732,3583,5255,11885,2318,3857,13034,12708,10078
983,9150,8623,2311,10048,8597,11407,12355,10860,6958,14009,10100,13676,9826,12637,4940
9509,5602,16019,11498,13418,13005,13299,11171,4934,4639,13665,12320,15037,4492,4973,2022
906,6210,9425,11280,13496,5000,8928,7852,13808,5292,8446,15251,15249,10676,13755,4552
209578,12577,13860,6042,13451,15256,13387,5523,14548,13898,14141,13667,13142,14970,2763,8589
60342,3600,9658,9613,1393,14465,2489,13503,12547,11069,14444,3901,14546,11968,11705,14713
1470,4897,1463,14300,3877,723,14236,5463,10520,1512,3429,15940,4182,7863,5056,13791
3954,14239,7433,7157,12386,15506,4795,15531,7815,5950,11968,13168,11885,15340,12708,13034
257924,6958,13597,10176,9150,10048,11883,11407,14330,10860,13899,7703,12271,13170,10196,12469
145578,12255,13484,12279,7308,10594,12887,6926,14785,6373,5196,9577,12515,15126,8144,12651
91512,15142,15111,11610,9658,15417,15322,13977,14025,14796,13429,14945,15353,9520,15580,14542
151972,6650,7973,5306,9356,6799,9724,14769,5468,7631,13205,15079,2511,12423,3045,11306
251622,15413,4098,6056,13208,7118,10555,12568,15328,15011,13680,13639,11427,15571,11357,10807
197893,5043,14015,12618,13212,13661,3631,12635,8476,14632,6857,8016,7739,15478,12069,13892
193301,14523,12787,13958,13385,12962,6631,12692,10963,13861,15092,9006,10948,4177,6762,1144
33427,13226,12069,5043,12370,11216,14769,9724,7898,14125,10558,11306,3583,12882,7663,13159
9084,4523,10189,5763,4252,4077,9136,14951,11415,5248,11197,3599,13280,11421,3981,14463
2600,12702,14118,12060,9038,8843,13299,13003,11334,11219,10831,6686,12469,8602,13468,14060
117555,10670,5299,8493,11348,11166,5357,6145,13745,1899,7656,7847,4455,11205,13579,7811
168544,7649,6320,7104,12702,13210,14118,11560,5615,12060,8843,9038,7944,6260,3082,13001
6118,6613,5619,8150,5268,12301,11933,10455,14583,9901,8030,4043,229,4511,6215,7910
34419,9209,5084,14872,12603,13240,10716,8643,12320,11346,14782,15724,12986,14618,5467,6193
162614,14769,12327,14818,12898,13226,12057,4929,12910,14474,12113,9787,2131,8171,12166,12347
127589,11494,5891,6719,15920,1346,9202,11107,15807,9502,9385,7645,2541,1476,8655,15840
135557,11007,5491,11780,11022,12380,9281,3591,1692,3977,11985,4824,14159,11310,9725,10336
177921,12882,10628,12602,9724,5645,12327,11916,13939,10311,11306,8424,12618,12287,11633,14749
259829,5876,16002,14136,14906,14077,3422,14027,6128,2769,2098,11022,6154,14168,11756,6713
27,11256,13502,8791,4209,12324,3478,11762,8961,10055,15700,8963,12464,14256,7348,15273
153120,9513,5046,6382,13506,3216,12300,6600,13618,903,3822,8528,1117,9416,3670,4241
379553,6114,12612,15266,12172,10395,7684,7608,11693,4293,7300,2469,14475,8126,14405,6399
197944,7329,14632,8828,12590,11216,5043,12069,12370,12999,10011,4373,6761,9724,14769,5198
42207,14575,12180,11449,16021,13721,11508,12521,13773,8875,13799,10508,6540,9264,7194,10172
319295,9242,14254,12469,11134,6779,12842,8752,12970,14129,12763,7821,15047,13621,5496,15384
2895,11998,15011,13680,13639,6056,13208,7118,10555,15328,10519,4987,14398,4238,12646,6622
380300,15279,9849,4076,12070,15558,15125,10155,10868,13942,12501,5750,8334,9969,13564,11980
13498,4078,1933,5608,1209,4598,2340,4262,2450,5435,9914,9611,13070,12733,1980,12803
361208,13285,13770,14755,10601,12084,8604,14931,4116,12488,12874,13451,4431,14733,13917,6006
96342,11683,9083,9088,12303,5316,4475,14609,13585,13137,11924,15030,12420,14024,13469,15232
65521,11586,11243,8546,5846,14345,9477,10429,6026,7961,12276,12177,15250,6604,12158,12506
2531,13740,5738,7802,6316,14596,13841,10376,5032,10054,8352,11704,12395,8536,8570,10086
23707,11589,7068,11694,13857,1194,15880,12427,4236,13506,4142,10440,14744,11644,9112,9824
166633,9207,4962,7260,14614,15443,11472,12724,5559,14250,12744,15200,7118,10555,15328,7241
7067,12048,11266,11770,1393,15313,13562,11705,4207,7263,14665,3600,11075,9418,13364,3512
209734,8830,12584,9666,11181,10080,10150,7250,5389,16021,11449,12180,14575,11508,15011,13680
388,11430,11576,9406,11844,8666,8676,2407,3673,2015,3432,10761,11345,12632,8981,10334
6742,12480,8458,2439,2994,13781,12634,10931,10358,4348,8474,6518,11810,11930,13800,7135
269145,5742,9947,13213,7033,3993,12508,3290,230,4055,1146,5065,11455,841,1512,13335
370230,5249,3591,13659,9166,11494,14645,10528,8527,14506,11586,7713,11243,1388,7192,11123
359961,11174,15540,4542,10064,8567,10865,12861,13770,8572,13494,2574,10156,5359,10899,9092
20675,2444,11232,14661,15091,5475,8674,624,13334,7321,14283,7631,1635,6638,5742,11661
173389,12708,13300,12490,4606,4649,8269,5633,10246,10976,3583,12397,8520,3159,10201,10096
120886,10193,13506,8981,12317,12595,14148,2735,9398,10301,8278,10412,9002,4820,7683,15537
2214,13720,12793,9941,13023,12634,8756,11810,9611,13237,12207,9850,14279,7594,2692,8071
171548,9632,6521,10080,5343,9407,11186,9638,8902,11425,11783,5517,10209,3865,4789,6914
11084,11599,12599,14094,1970,12297,7866,8912,1972,7382,11827,8232,13392,11104,13521,10839
22244,9731,4645,13744,13443,10696,6604,15250,12847,13662,14180,14363,10293,13952,10046,5002
124290,14889,10941,7558,11630,12697,14167,11299,13812,15109,9662,7636,12711,12588,4790,6350
4892,9658,6976,3083,7834,14810,15287,9532,9573,12923,9418,15568,15474,4026,12977,12044
283820,12301,9639,9901,10592,11982,10964,7564,6773,11774,12783,10789,13832,7354,9209,13767
137968,10483,12120,13945,12807,15607,11585,14077,8221,11253,13225,13221,14878,13060,13510,13208
154904,5043,9724,6105,12882,11306,14015,8424,12618,5883,9691,11228,11635,11633,7263,13009
3181,7315,12274,15540,14728,5125,7529,3350,13451,10572,12530,4116,8081,13259,14802,9702
252684,12882,7951,13009,12110,6650,10628,12602,9724,9356,7631,5645,12327,11916,13939,4896
